query,expected doc_ids,expected doc_num,returned doc_ids,returned doc_num,precision,recall
alas,The Life of King Henry the Fifth,38,,0,0.00,0.00
,The Merry Wives of Windsor,,
,Winter's Tale,,
,As You Like It,,
,Cymbeline,,
,The Rape of Lucrece,,
,"The Tragedy of Hamlet, Prince of Denmark",,
,Troilus and Cressida,,
,All's Well That Ends Well,,
,Loves Labours Lost,,
,Venus and Adonis,,
,The Tempest,,
,The Life and Death of Julius Caesar,,
,Much Ado About Nothing,,
,King Lear,,
,The Life and Death of Richard the Third,,
,Twelfth Night,,
,Two Gentlemen of Verona,,
,The Tragedy of Macbeth,,
,The First part of King Henry the Fourth,,
,The Life and Death of Richard the Second,,
,Titus Andronicus,,
,The Life and Death of King John,,
,"Othello, the Moore of Venice",,
,The Tragedy of Coriolanus,,
,The Second part of King Henry the Fourth,,
,The Third part of King Henry the Sixth,,
,Timon of Athens,,
,The Second part of King Henry the Sixth,,
,The Merchant of Venice,,
,The Life of King Henry the Eighth,,
,Antony and Cleopatra,,
,The Comedy of Errors,,
,Romeo and Juliet,,
,"Pericles, Prince of Tyre",,
,Measure for Measure,,
,The Taming of the Shrew,,
,The First part of King Henry the Sixth,,
art,The First part of King Henry the Fourth,41,The First part of King Henry the Fourth,32,1.00,0.78
,The Merry Wives of Windsor,,Romeo and Juliet
,Winter's Tale,,King Lear
,As You Like It,,Timon of Athens
,Cymbeline,,The Second part of King Henry the Fourth
,The Rape of Lucrece,,Measure for Measure
,"The Tragedy of Hamlet, Prince of Denmark",,Cymbeline
,Troilus and Cressida,,Troilus and Cressida
,All's Well That Ends Well,,Winter's Tale
,A Lover's Complaint,,The Life and Death of Richard the Second
,Loves Labours Lost,,The Second part of King Henry the Sixth
,Venus and Adonis,,As You Like It
,The Tempest,,The First part of King Henry the Sixth
,The Life and Death of Julius Caesar,,The Life and Death of King John
,Much Ado About Nothing,,The Comedy of Errors
,King Lear,,"Othello, the Moore of Venice"
,The Life and Death of Richard the Third,,Titus Andronicus
